category,uid,historical_class,pre_residual_current_class,post_residual_current_class,post_residual_best_fg_ratio,post_residual_best_bbox_area_ratio,post_residual_best_max_dim,post_residual_view_classes,asset_dir,usd_path
pen,2b92a77b513b2cff50b031f40710613b,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/2b92a77b513b2cff50b031f40710613b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/2b92a77b513b2cff50b031f40710613b/usd/2b92a77b513b2cff50b031f40710613b.usd
pen,3210d5989bf15d44d09ead99583328ba,suspicious,suspicious,suspicious,0.115574,0.431641,512,ok;tiny;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3210d5989bf15d44d09ead99583328ba,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3210d5989bf15d44d09ead99583328ba/usd/3210d5989bf15d44d09ead99583328ba.usd
pen,33c5fdfd93cb899858737c2d40cc56fc,suspicious,suspicious,suspicious,0.125660,0.435547,512,ok;tiny;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/33c5fdfd93cb899858737c2d40cc56fc,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/33c5fdfd93cb899858737c2d40cc56fc/usd/33c5fdfd93cb899858737c2d40cc56fc.usd
pen,3470dbda73c22e2335b8c2b2620efc0a,suspicious,suspicious,suspicious,0.097610,0.222656,512,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3470dbda73c22e2335b8c2b2620efc0a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3470dbda73c22e2335b8c2b2620efc0a/usd/3470dbda73c22e2335b8c2b2620efc0a.usd
pen,3742bce63b41d71ce74b11cae21a8935,suspicious,suspicious,suspicious,0.105228,0.220703,512,ok;tiny;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3742bce63b41d71ce74b11cae21a8935,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3742bce63b41d71ce74b11cae21a8935/usd/3742bce63b41d71ce74b11cae21a8935.usd
pen,3a445c3e9e0b3e355b41784dd3ecf656,suspicious,suspicious,suspicious,0.031178,0.061932,298,ok;tiny;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3a445c3e9e0b3e355b41784dd3ecf656,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/3a445c3e9e0b3e355b41784dd3ecf656/usd/3a445c3e9e0b3e355b41784dd3ecf656.usd
pen,448ecd89c91ce2e8f7a8abef60c47809,suspicious,suspicious,suspicious,0.010754,0.045807,170,ok;tiny;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/448ecd89c91ce2e8f7a8abef60c47809,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/448ecd89c91ce2e8f7a8abef60c47809/usd/448ecd89c91ce2e8f7a8abef60c47809.usd
pen,51587b182058bb3d000d07199eafb37a,suspicious,suspicious,suspicious,0.014053,0.162933,281,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/51587b182058bb3d000d07199eafb37a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/51587b182058bb3d000d07199eafb37a/usd/51587b182058bb3d000d07199eafb37a.usd
pen,5259a9e94e1c0a24de525763dc3e9c7c,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/5259a9e94e1c0a24de525763dc3e9c7c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/5259a9e94e1c0a24de525763dc3e9c7c/usd/5259a9e94e1c0a24de525763dc3e9c7c.usd
pen,56fc06235520b3a8314115f834fc0f1a,suspicious,suspicious,suspicious,0.014618,0.085644,311,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/56fc06235520b3a8314115f834fc0f1a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/56fc06235520b3a8314115f834fc0f1a/usd/56fc06235520b3a8314115f834fc0f1a.usd
pen,57b151a354e321e4ebd75c68d16584e1,suspicious,suspicious,suspicious,0.020435,0.098129,240,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/57b151a354e321e4ebd75c68d16584e1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/57b151a354e321e4ebd75c68d16584e1/usd/57b151a354e321e4ebd75c68d16584e1.usd
pen,608a14bb8f59a917162c47c0c29d989c,suspicious,suspicious,suspicious,0.363514,0.466797,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/608a14bb8f59a917162c47c0c29d989c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/608a14bb8f59a917162c47c0c29d989c/usd/608a14bb8f59a917162c47c0c29d989c.usd
pen,61c41305dc2f7b3d9bdfd0643819adde,suspicious,suspicious,suspicious,0.155376,0.382812,512,ok;tiny;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/61c41305dc2f7b3d9bdfd0643819adde,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/61c41305dc2f7b3d9bdfd0643819adde/usd/61c41305dc2f7b3d9bdfd0643819adde.usd
pen,698c30c77700537f165df0a938f8ac7a,suspicious,suspicious,suspicious,0.008556,0.013351,100,ok;blank;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/698c30c77700537f165df0a938f8ac7a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/698c30c77700537f165df0a938f8ac7a/usd/698c30c77700537f165df0a938f8ac7a.usd
pen,71674ceba4e071c22e2ac3b7e68bda2f,suspicious,suspicious,suspicious,0.019016,0.080376,215,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/71674ceba4e071c22e2ac3b7e68bda2f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/71674ceba4e071c22e2ac3b7e68bda2f/usd/71674ceba4e071c22e2ac3b7e68bda2f.usd
pen,77d7aa8f3cfc2066815e6af5bd52764d,suspicious,suspicious,suspicious,0.013809,0.135899,285,blank;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/77d7aa8f3cfc2066815e6af5bd52764d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/77d7aa8f3cfc2066815e6af5bd52764d/usd/77d7aa8f3cfc2066815e6af5bd52764d.usd
pen,7841807701e04318c7561b83fa33e0e6,suspicious,suspicious,suspicious,0.115780,0.441406,512,ok;blank;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7841807701e04318c7561b83fa33e0e6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7841807701e04318c7561b83fa33e0e6/usd/7841807701e04318c7561b83fa33e0e6.usd
pen,7a2c608559889991cb6a115e7d0ab700,suspicious,suspicious,suspicious,0.076221,0.152100,448,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7a2c608559889991cb6a115e7d0ab700,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7a2c608559889991cb6a115e7d0ab700/usd/7a2c608559889991cb6a115e7d0ab700.usd
pen,7b63f4c94615619b92ae8b2e6a50eb5a,suspicious,suspicious,suspicious,0.014618,0.085644,311,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7b63f4c94615619b92ae8b2e6a50eb5a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/7b63f4c94615619b92ae8b2e6a50eb5a/usd/7b63f4c94615619b92ae8b2e6a50eb5a.usd
pen,801583e1f8d7ae7a1ce359a682f79224,suspicious,suspicious,suspicious,0.324200,0.449219,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/801583e1f8d7ae7a1ce359a682f79224,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/801583e1f8d7ae7a1ce359a682f79224/usd/801583e1f8d7ae7a1ce359a682f79224.usd
pen,818ffbd6c0a7c2b8a420eecbbae4d92a,suspicious,suspicious,suspicious,0.013969,0.075195,303,blank;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/818ffbd6c0a7c2b8a420eecbbae4d92a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/818ffbd6c0a7c2b8a420eecbbae4d92a/usd/818ffbd6c0a7c2b8a420eecbbae4d92a.usd
pen,864d92b821791a215d8dcb1d4dfeab3e,suspicious,suspicious,suspicious,0.092396,0.109375,512,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/864d92b821791a215d8dcb1d4dfeab3e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/864d92b821791a215d8dcb1d4dfeab3e/usd/864d92b821791a215d8dcb1d4dfeab3e.usd
pen,8685cd7d59ab69a7e569a64712b26c64,suspicious,suspicious,suspicious,0.079262,0.306641,512,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8685cd7d59ab69a7e569a64712b26c64,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8685cd7d59ab69a7e569a64712b26c64/usd/8685cd7d59ab69a7e569a64712b26c64.usd
pen,8acc760f9aabc9ddcf8d1f8f221a4a49,suspicious,suspicious,suspicious,0.021500,0.067406,227,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8acc760f9aabc9ddcf8d1f8f221a4a49,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8acc760f9aabc9ddcf8d1f8f221a4a49/usd/8acc760f9aabc9ddcf8d1f8f221a4a49.usd
pen,8b5ae5b31ccd41f3df706601733030b1,suspicious,suspicious,suspicious,0.133495,0.345703,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8b5ae5b31ccd41f3df706601733030b1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/8b5ae5b31ccd41f3df706601733030b1/usd/8b5ae5b31ccd41f3df706601733030b1.usd
pen,91ea66354b4437da20539b2cfd1f1b7f,suspicious,suspicious,suspicious,0.071690,0.167572,500,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/91ea66354b4437da20539b2cfd1f1b7f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/91ea66354b4437da20539b2cfd1f1b7f/usd/91ea66354b4437da20539b2cfd1f1b7f.usd
pen,961d14e7bb5b885ecac17db23961f3bf,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/961d14e7bb5b885ecac17db23961f3bf,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/961d14e7bb5b885ecac17db23961f3bf/usd/961d14e7bb5b885ecac17db23961f3bf.usd
pen,98167bf15eb85ef7d805a08772ca27b2,suspicious,suspicious,suspicious,0.015846,0.116241,293,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/98167bf15eb85ef7d805a08772ca27b2,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/98167bf15eb85ef7d805a08772ca27b2/usd/98167bf15eb85ef7d805a08772ca27b2.usd
pen,9ba460f380d1bb057278d2ac3c0f8183,suspicious,suspicious,suspicious,0.023109,0.118561,243,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/9ba460f380d1bb057278d2ac3c0f8183,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/9ba460f380d1bb057278d2ac3c0f8183/usd/9ba460f380d1bb057278d2ac3c0f8183.usd
pen,a7431cb51ef52d581d3690df2e789651,suspicious,suspicious,suspicious,0.014088,0.118561,296,blank;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/a7431cb51ef52d581d3690df2e789651,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/a7431cb51ef52d581d3690df2e789651/usd/a7431cb51ef52d581d3690df2e789651.usd
pen,a9ed13b34c15ee4cad6ef690caede811,suspicious,suspicious,suspicious,0.108463,0.244141,512,ok;blank;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/a9ed13b34c15ee4cad6ef690caede811,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/a9ed13b34c15ee4cad6ef690caede811/usd/a9ed13b34c15ee4cad6ef690caede811.usd
pen,af01b5acf3ee821afc228a1c834a74f9,suspicious,suspicious,suspicious,0.023533,0.102943,263,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/af01b5acf3ee821afc228a1c834a74f9,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/af01b5acf3ee821afc228a1c834a74f9/usd/af01b5acf3ee821afc228a1c834a74f9.usd
pen,af0d67d4f8e983207592e93b0ec96cc9,suspicious,suspicious,suspicious,0.085594,0.253906,512,ok;tiny;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/af0d67d4f8e983207592e93b0ec96cc9,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/af0d67d4f8e983207592e93b0ec96cc9/usd/af0d67d4f8e983207592e93b0ec96cc9.usd
pen,b07d17db3065c846452253ad34c49f9a,suspicious,suspicious,suspicious,0.095169,0.148438,512,ok;tiny;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b07d17db3065c846452253ad34c49f9a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b07d17db3065c846452253ad34c49f9a/usd/b07d17db3065c846452253ad34c49f9a.usd
pen,b4cc07aa9a31290d61dee5ec69b1086b,suspicious,suspicious,suspicious,0.014706,0.059143,244,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b4cc07aa9a31290d61dee5ec69b1086b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b4cc07aa9a31290d61dee5ec69b1086b/usd/b4cc07aa9a31290d61dee5ec69b1086b.usd
pen,b5289616983da7689d3f80ad06986c1a,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b5289616983da7689d3f80ad06986c1a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b5289616983da7689d3f80ad06986c1a/usd/b5289616983da7689d3f80ad06986c1a.usd
pen,b7bc0ac69a87d451eb6d006ec5e81be3,tiny,tiny,tiny,0.002602,0.005188,80,tiny;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b7bc0ac69a87d451eb6d006ec5e81be3,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/b7bc0ac69a87d451eb6d006ec5e81be3/usd/b7bc0ac69a87d451eb6d006ec5e81be3.usd
pen,bde0635536ed8f875d31aa358f526a3c,suspicious,suspicious,suspicious,0.021526,0.125950,245,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/bde0635536ed8f875d31aa358f526a3c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/bde0635536ed8f875d31aa358f526a3c/usd/bde0635536ed8f875d31aa358f526a3c.usd
pen,cc8ec57cd7f99ba63a5de871a876935d,suspicious,suspicious,suspicious,0.011768,0.088749,235,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/cc8ec57cd7f99ba63a5de871a876935d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/cc8ec57cd7f99ba63a5de871a876935d/usd/cc8ec57cd7f99ba63a5de871a876935d.usd
pen,db095430772b1680a28b52fd4cfbcb9d,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/db095430772b1680a28b52fd4cfbcb9d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/db095430772b1680a28b52fd4cfbcb9d/usd/db095430772b1680a28b52fd4cfbcb9d.usd
pen,e0a445ebcbe421ab1454bfa2fb77fadd,suspicious,suspicious,suspicious,0.023365,0.107559,257,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/e0a445ebcbe421ab1454bfa2fb77fadd,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/e0a445ebcbe421ab1454bfa2fb77fadd/usd/e0a445ebcbe421ab1454bfa2fb77fadd.usd
pen,e12be2dab46482dd4178ad5592d7824c,suspicious,suspicious,suspicious,0.021866,0.082661,236,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/e12be2dab46482dd4178ad5592d7824c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/e12be2dab46482dd4178ad5592d7824c/usd/e12be2dab46482dd4178ad5592d7824c.usd
pen,ee1f1725e5d6d6ed3e7d89d848a51fae,suspicious,suspicious,suspicious,0.013969,0.075195,303,blank;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/ee1f1725e5d6d6ed3e7d89d848a51fae,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/ee1f1725e5d6d6ed3e7d89d848a51fae/usd/ee1f1725e5d6d6ed3e7d89d848a51fae.usd
pen,efee5b83955cb06af60129066c5f2181,suspicious,suspicious,suspicious,0.056778,0.324295,416,ok;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/efee5b83955cb06af60129066c5f2181,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/efee5b83955cb06af60129066c5f2181/usd/efee5b83955cb06af60129066c5f2181.usd
pen,f2007aad00e8bb57a3cd9fe30707995e,suspicious,suspicious,suspicious,0.116711,0.210938,512,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/f2007aad00e8bb57a3cd9fe30707995e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/f2007aad00e8bb57a3cd9fe30707995e/usd/f2007aad00e8bb57a3cd9fe30707995e.usd
pen,f61b5093a353dd3a3f6d57b05938e5e6,suspicious,suspicious,suspicious,0.093102,0.414062,512,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/f61b5093a353dd3a3f6d57b05938e5e6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/f61b5093a353dd3a3f6d57b05938e5e6/usd/f61b5093a353dd3a3f6d57b05938e5e6.usd
pen,fbed0a32ea4f797182c1e085f63899f7,suspicious,suspicious,suspicious,0.027611,0.138321,281,ok;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/fbed0a32ea4f797182c1e085f63899f7,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/fbed0a32ea4f797182c1e085f63899f7/usd/fbed0a32ea4f797182c1e085f63899f7.usd
pen,fe885305f36bbf29aca31cc4a04255d1,suspicious,suspicious,suspicious,0.008717,0.017029,144,blank;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/fe885305f36bbf29aca31cc4a04255d1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/pen/fe885305f36bbf29aca31cc4a04255d1/usd/fe885305f36bbf29aca31cc4a04255d1.usd
picture,02d2ee0d51cd4adbc0752d52f5bd612b,suspicious,suspicious,suspicious,0.149559,0.167969,256,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/02d2ee0d51cd4adbc0752d52f5bd612b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/02d2ee0d51cd4adbc0752d52f5bd612b/usd/02d2ee0d51cd4adbc0752d52f5bd612b.usd
picture,114b275347a2311fc0e9b1f5a3900172,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/114b275347a2311fc0e9b1f5a3900172,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/114b275347a2311fc0e9b1f5a3900172/usd/114b275347a2311fc0e9b1f5a3900172.usd
picture,26c4038b9e1d827a1b3f308fd57d5685,suspicious,suspicious,suspicious,0.151108,0.167969,256,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/26c4038b9e1d827a1b3f308fd57d5685,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/26c4038b9e1d827a1b3f308fd57d5685/usd/26c4038b9e1d827a1b3f308fd57d5685.usd
picture,2ba46514c4150dc130bdaa90cf9e3f67,suspicious,suspicious,suspicious,0.100254,0.130920,303,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/2ba46514c4150dc130bdaa90cf9e3f67,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/2ba46514c4150dc130bdaa90cf9e3f67/usd/2ba46514c4150dc130bdaa90cf9e3f67.usd
picture,410e78c8d9a8103373d420ee96777eec,suspicious,suspicious,suspicious,0.047939,0.081329,257,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/410e78c8d9a8103373d420ee96777eec,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/410e78c8d9a8103373d420ee96777eec/usd/410e78c8d9a8103373d420ee96777eec.usd
picture,44ebd353f2a9b376661ff83c14e2af7b,suspicious,suspicious,suspicious,0.161583,0.181854,236,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/44ebd353f2a9b376661ff83c14e2af7b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/44ebd353f2a9b376661ff83c14e2af7b/usd/44ebd353f2a9b376661ff83c14e2af7b.usd
picture,56087eb8130d0e371a50e10616ba126e,suspicious,suspicious,suspicious,0.132038,0.144516,231,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/56087eb8130d0e371a50e10616ba126e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/picture/56087eb8130d0e371a50e10616ba126e/usd/56087eb8130d0e371a50e10616ba126e.usd
