category,uid,image_class,category_group,old_diag,new_diag,diag_ratio,fallback_changed,rerender_recommended,scan_error,best_fg_ratio,best_bbox_area_ratio,best_max_dim,view_classes,asset_dir,usd_path
dish_washer,746eb97860277ebca7be89e55e7319cb,blank,object,6767.762512,95.734774,70.692835,true,true,,0.000107,0.000134,7,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/746eb97860277ebca7be89e55e7319cb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/746eb97860277ebca7be89e55e7319cb/usd/746eb97860277ebca7be89e55e7319cb.usd
dish_washer,78e18cbac6b77ee70fe7f4bc4a845cc6,tiny,object,1333.293812,101.109783,13.186596,true,true,,0.001587,0.002380,26,blank;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/78e18cbac6b77ee70fe7f4bc4a845cc6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/78e18cbac6b77ee70fe7f4bc4a845cc6/usd/78e18cbac6b77ee70fe7f4bc4a845cc6.usd
dish_washer,7f6a637b5a077da92f5add8fbf82afd0,tiny,object,1749.737029,102.316152,17.101279,true,true,,0.001732,0.001740,24,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/7f6a637b5a077da92f5add8fbf82afd0,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/7f6a637b5a077da92f5add8fbf82afd0/usd/7f6a637b5a077da92f5add8fbf82afd0.usd
dish_washer,8a1e8525220d74e72b2d987532ce80e7,tiny,object,1640.437580,91.319785,17.963660,true,true,,0.001087,0.001221,22,tiny;blank;tiny;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/8a1e8525220d74e72b2d987532ce80e7,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/8a1e8525220d74e72b2d987532ce80e7/usd/8a1e8525220d74e72b2d987532ce80e7.usd
dish_washer,9185bf0d833ca03a09505af427be2ee5,tiny,object,665.015816,94.071175,7.069284,true,true,,0.004761,0.005768,49,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/9185bf0d833ca03a09505af427be2ee5,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/9185bf0d833ca03a09505af427be2ee5/usd/9185bf0d833ca03a09505af427be2ee5.usd
dish_washer,990c14cdd46020dad49cf936a2f1c008,blank,object,2635.113334,107.539101,24.503769,true,true,,0.000774,0.000801,17,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/990c14cdd46020dad49cf936a2f1c008,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/990c14cdd46020dad49cf936a2f1c008/usd/990c14cdd46020dad49cf936a2f1c008.usd
dish_washer,c32df56f1de614ab82c792b6918ef9a6,blank,object,7516.267287,103.256427,72.792247,true,true,,0.000114,0.000134,7,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/c32df56f1de614ab82c792b6918ef9a6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/c32df56f1de614ab82c792b6918ef9a6/usd/c32df56f1de614ab82c792b6918ef9a6.usd
dish_washer,c7a6bbac322e557d0698e48013d09f42,tiny,object,751.626729,103.256430,7.279224,true,true,,0.007404,0.007782,51,tiny;tiny;tiny;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/c7a6bbac322e557d0698e48013d09f42,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/c7a6bbac322e557d0698e48013d09f42/usd/c7a6bbac322e557d0698e48013d09f42.usd
dish_washer,ccbc1e8192bf66a69218baa34beebb26,blank,object,6236.019977,85.668742,72.792244,true,true,,0.000126,0.000134,7,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/ccbc1e8192bf66a69218baa34beebb26,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/ccbc1e8192bf66a69218baa34beebb26/usd/ccbc1e8192bf66a69218baa34beebb26.usd
dish_washer,e41b05201755897bb48b9c425d0ffc2f,blank,object,7516.267287,103.256427,72.792247,true,true,,0.000114,0.000134,7,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/e41b05201755897bb48b9c425d0ffc2f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/dish_washer/e41b05201755897bb48b9c425d0ffc2f/usd/e41b05201755897bb48b9c425d0ffc2f.usd
