label,category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,touches_edge,path
baseline84,cabinet,4c482f4c32887985a807ee43ba1c3484,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/4c482f4c32887985a807ee43ba1c3484/back.png
baseline84,cabinet,4c482f4c32887985a807ee43ba1c3484,right,tiny,0.001324,27,15,0.001545,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/4c482f4c32887985a807ee43ba1c3484/right.png
baseline84,cabinet,5261894c525133cf0a31c4044c63d67b,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5261894c525133cf0a31c4044c63d67b/front.png
baseline84,cabinet,5261894c525133cf0a31c4044c63d67b,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5261894c525133cf0a31c4044c63d67b/left.png
baseline84,cabinet,5261894c525133cf0a31c4044c63d67b,back,tiny,0.002247,21,38,0.003044,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5261894c525133cf0a31c4044c63d67b/back.png
baseline84,cabinet,5261894c525133cf0a31c4044c63d67b,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5261894c525133cf0a31c4044c63d67b/right.png
baseline84,cabinet,5691884c9bfdff084834b5cc0990a68f,front,tiny,0.001144,30,13,0.001488,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5691884c9bfdff084834b5cc0990a68f/front.png
baseline84,cabinet,5691884c9bfdff084834b5cc0990a68f,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5691884c9bfdff084834b5cc0990a68f/left.png
baseline84,cabinet,5691884c9bfdff084834b5cc0990a68f,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5691884c9bfdff084834b5cc0990a68f/back.png
baseline84,cabinet,5691884c9bfdff084834b5cc0990a68f,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5691884c9bfdff084834b5cc0990a68f/right.png
baseline84,cabinet,579a0f1032f32deb1e3cfd24e9e43d30,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/579a0f1032f32deb1e3cfd24e9e43d30/front.png
baseline84,cabinet,579a0f1032f32deb1e3cfd24e9e43d30,left,blank,0.000084,3,11,0.000126,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/579a0f1032f32deb1e3cfd24e9e43d30/left.png
baseline84,cabinet,579a0f1032f32deb1e3cfd24e9e43d30,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/579a0f1032f32deb1e3cfd24e9e43d30/back.png
baseline84,cabinet,579a0f1032f32deb1e3cfd24e9e43d30,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/579a0f1032f32deb1e3cfd24e9e43d30/right.png
baseline84,cabinet,58cb16021d7fbfe0f97c5fb02b43b192,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/58cb16021d7fbfe0f97c5fb02b43b192/front.png
baseline84,cabinet,58cb16021d7fbfe0f97c5fb02b43b192,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/58cb16021d7fbfe0f97c5fb02b43b192/left.png
baseline84,cabinet,58cb16021d7fbfe0f97c5fb02b43b192,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/58cb16021d7fbfe0f97c5fb02b43b192/back.png
baseline84,cabinet,58cb16021d7fbfe0f97c5fb02b43b192,right,tiny,0.008064,62,59,0.013954,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/58cb16021d7fbfe0f97c5fb02b43b192/right.png
baseline84,cabinet,5b05fdc79acafd158597bdb0e25c67e9,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5b05fdc79acafd158597bdb0e25c67e9/front.png
baseline84,cabinet,5b05fdc79acafd158597bdb0e25c67e9,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5b05fdc79acafd158597bdb0e25c67e9/left.png
baseline84,cabinet,5b05fdc79acafd158597bdb0e25c67e9,back,tiny,0.003578,34,31,0.004021,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5b05fdc79acafd158597bdb0e25c67e9/back.png
baseline84,cabinet,5b05fdc79acafd158597bdb0e25c67e9,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5b05fdc79acafd158597bdb0e25c67e9/right.png
baseline84,cabinet,5beeaa7bfe13ad1b18b3e90600a3e58e,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5beeaa7bfe13ad1b18b3e90600a3e58e/front.png
baseline84,cabinet,5beeaa7bfe13ad1b18b3e90600a3e58e,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5beeaa7bfe13ad1b18b3e90600a3e58e/left.png
baseline84,cabinet,5beeaa7bfe13ad1b18b3e90600a3e58e,back,tiny,0.001759,67,7,0.001789,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5beeaa7bfe13ad1b18b3e90600a3e58e/back.png
baseline84,cabinet,5beeaa7bfe13ad1b18b3e90600a3e58e,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/5beeaa7bfe13ad1b18b3e90600a3e58e/right.png
baseline84,cabinet,614eb436a380818707a3d8012c6d3d5a,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/614eb436a380818707a3d8012c6d3d5a/front.png
baseline84,cabinet,614eb436a380818707a3d8012c6d3d5a,left,tiny,0.006100,49,41,0.007664,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/614eb436a380818707a3d8012c6d3d5a/left.png
baseline84,cabinet,614eb436a380818707a3d8012c6d3d5a,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/614eb436a380818707a3d8012c6d3d5a/back.png
baseline84,cabinet,614eb436a380818707a3d8012c6d3d5a,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/614eb436a380818707a3d8012c6d3d5a/right.png
baseline84,cabinet,65e550a2a69622c20d3e5253ebe10ec7,front,tiny,0.009529,43,61,0.010006,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/65e550a2a69622c20d3e5253ebe10ec7/front.png
baseline84,cabinet,65e550a2a69622c20d3e5253ebe10ec7,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/65e550a2a69622c20d3e5253ebe10ec7/left.png
baseline84,cabinet,65e550a2a69622c20d3e5253ebe10ec7,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/65e550a2a69622c20d3e5253ebe10ec7/back.png
baseline84,cabinet,65e550a2a69622c20d3e5253ebe10ec7,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/65e550a2a69622c20d3e5253ebe10ec7/right.png
baseline84,cabinet,68007680b83db0c9fbc59f2431607d9f,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/68007680b83db0c9fbc59f2431607d9f/front.png
baseline84,cabinet,68007680b83db0c9fbc59f2431607d9f,left,tiny,0.002209,52,64,0.012695,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/68007680b83db0c9fbc59f2431607d9f/left.png
baseline84,cabinet,68007680b83db0c9fbc59f2431607d9f,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/68007680b83db0c9fbc59f2431607d9f/back.png
baseline84,cabinet,68007680b83db0c9fbc59f2431607d9f,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/68007680b83db0c9fbc59f2431607d9f/right.png
baseline84,cabinet,70c4f47067d56fdf6daa8d8d40992d61,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/70c4f47067d56fdf6daa8d8d40992d61/front.png
baseline84,cabinet,70c4f47067d56fdf6daa8d8d40992d61,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/70c4f47067d56fdf6daa8d8d40992d61/left.png
baseline84,cabinet,70c4f47067d56fdf6daa8d8d40992d61,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/70c4f47067d56fdf6daa8d8d40992d61/back.png
baseline84,cabinet,70c4f47067d56fdf6daa8d8d40992d61,right,tiny,0.011162,62,51,0.012062,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/70c4f47067d56fdf6daa8d8d40992d61/right.png
baseline84,cabinet,71d744218980f92027ad956f72cafbff,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/71d744218980f92027ad956f72cafbff/front.png
baseline84,cabinet,71d744218980f92027ad956f72cafbff,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/71d744218980f92027ad956f72cafbff/left.png
baseline84,cabinet,71d744218980f92027ad956f72cafbff,back,tiny,0.002384,28,69,0.007370,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/71d744218980f92027ad956f72cafbff/back.png
baseline84,cabinet,71d744218980f92027ad956f72cafbff,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/71d744218980f92027ad956f72cafbff/right.png
baseline84,cabinet,72c6bb3de9a62e85fa40e3791a4dd959,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/72c6bb3de9a62e85fa40e3791a4dd959/front.png
baseline84,cabinet,72c6bb3de9a62e85fa40e3791a4dd959,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/72c6bb3de9a62e85fa40e3791a4dd959/left.png
baseline84,cabinet,72c6bb3de9a62e85fa40e3791a4dd959,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/72c6bb3de9a62e85fa40e3791a4dd959/back.png
baseline84,cabinet,72c6bb3de9a62e85fa40e3791a4dd959,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/72c6bb3de9a62e85fa40e3791a4dd959/right.png
baseline84,cabinet,74c84af7af82f0b63b0d2345a7e886cd,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/74c84af7af82f0b63b0d2345a7e886cd/front.png
baseline84,cabinet,74c84af7af82f0b63b0d2345a7e886cd,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/74c84af7af82f0b63b0d2345a7e886cd/left.png
baseline84,cabinet,74c84af7af82f0b63b0d2345a7e886cd,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/74c84af7af82f0b63b0d2345a7e886cd/back.png
baseline84,cabinet,74c84af7af82f0b63b0d2345a7e886cd,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/74c84af7af82f0b63b0d2345a7e886cd/right.png
baseline84,cabinet,77d0281fa21a82ad092dd4db5aa83ce3,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/front.png
baseline84,cabinet,77d0281fa21a82ad092dd4db5aa83ce3,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/left.png
baseline84,cabinet,77d0281fa21a82ad092dd4db5aa83ce3,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/back.png
baseline84,cabinet,77d0281fa21a82ad092dd4db5aa83ce3,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/77d0281fa21a82ad092dd4db5aa83ce3/right.png
baseline84,cabinet,80a5764eb9cfe7826affa60737878d6e,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/80a5764eb9cfe7826affa60737878d6e/front.png
baseline84,cabinet,80a5764eb9cfe7826affa60737878d6e,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/80a5764eb9cfe7826affa60737878d6e/left.png
baseline84,cabinet,80a5764eb9cfe7826affa60737878d6e,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/80a5764eb9cfe7826affa60737878d6e/back.png
baseline84,cabinet,80a5764eb9cfe7826affa60737878d6e,right,tiny,0.009670,45,78,0.013390,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/80a5764eb9cfe7826affa60737878d6e/right.png
baseline84,cabinet,8534a4452085d9d13faaa7af8fc6fbdf,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/8534a4452085d9d13faaa7af8fc6fbdf/front.png
baseline84,cabinet,8534a4452085d9d13faaa7af8fc6fbdf,left,tiny,0.002781,25,46,0.004387,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/8534a4452085d9d13faaa7af8fc6fbdf/left.png
baseline84,cabinet,8534a4452085d9d13faaa7af8fc6fbdf,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/8534a4452085d9d13faaa7af8fc6fbdf/back.png
baseline84,cabinet,8534a4452085d9d13faaa7af8fc6fbdf,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/8534a4452085d9d13faaa7af8fc6fbdf/right.png
baseline84,cabinet,97e4e6fdba132273eb1553b855eac208,front,tiny,0.003147,36,25,0.003433,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/97e4e6fdba132273eb1553b855eac208/front.png
baseline84,cabinet,97e4e6fdba132273eb1553b855eac208,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/97e4e6fdba132273eb1553b855eac208/left.png
baseline84,cabinet,97e4e6fdba132273eb1553b855eac208,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/97e4e6fdba132273eb1553b855eac208/back.png
baseline84,cabinet,97e4e6fdba132273eb1553b855eac208,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/97e4e6fdba132273eb1553b855eac208/right.png
baseline84,cabinet,98ed5ebf9a72b42a09a1dd23017ffd61,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/98ed5ebf9a72b42a09a1dd23017ffd61/front.png
baseline84,cabinet,98ed5ebf9a72b42a09a1dd23017ffd61,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/98ed5ebf9a72b42a09a1dd23017ffd61/left.png
baseline84,cabinet,98ed5ebf9a72b42a09a1dd23017ffd61,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/98ed5ebf9a72b42a09a1dd23017ffd61/back.png
baseline84,cabinet,98ed5ebf9a72b42a09a1dd23017ffd61,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/98ed5ebf9a72b42a09a1dd23017ffd61/right.png
baseline84,cabinet,9d4f1b6f3201ec34a50beeedc1e2fd4b,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d4f1b6f3201ec34a50beeedc1e2fd4b/front.png
baseline84,cabinet,9d4f1b6f3201ec34a50beeedc1e2fd4b,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d4f1b6f3201ec34a50beeedc1e2fd4b/left.png
baseline84,cabinet,9d4f1b6f3201ec34a50beeedc1e2fd4b,back,tiny,0.002338,30,71,0.008125,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d4f1b6f3201ec34a50beeedc1e2fd4b/back.png
baseline84,cabinet,9d4f1b6f3201ec34a50beeedc1e2fd4b,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d4f1b6f3201ec34a50beeedc1e2fd4b/right.png
baseline84,cabinet,9d7a33fc87f1d1f35b9b6c27aa9f0f3c,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d7a33fc87f1d1f35b9b6c27aa9f0f3c/front.png
baseline84,cabinet,9d7a33fc87f1d1f35b9b6c27aa9f0f3c,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d7a33fc87f1d1f35b9b6c27aa9f0f3c/left.png
baseline84,cabinet,9d7a33fc87f1d1f35b9b6c27aa9f0f3c,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d7a33fc87f1d1f35b9b6c27aa9f0f3c/back.png
baseline84,cabinet,9d7a33fc87f1d1f35b9b6c27aa9f0f3c,right,tiny,0.006615,72,46,0.012634,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/9d7a33fc87f1d1f35b9b6c27aa9f0f3c/right.png
baseline84,cabinet,a0557ed6069e023d09f7d07fd0ee2d8c,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a0557ed6069e023d09f7d07fd0ee2d8c/front.png
baseline84,cabinet,a0557ed6069e023d09f7d07fd0ee2d8c,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a0557ed6069e023d09f7d07fd0ee2d8c/left.png
baseline84,cabinet,a0557ed6069e023d09f7d07fd0ee2d8c,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a0557ed6069e023d09f7d07fd0ee2d8c/back.png
baseline84,cabinet,a0557ed6069e023d09f7d07fd0ee2d8c,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a0557ed6069e023d09f7d07fd0ee2d8c/right.png
baseline84,cabinet,a47e962b60da7bece253cf45e250af60,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a47e962b60da7bece253cf45e250af60/front.png
baseline84,cabinet,a47e962b60da7bece253cf45e250af60,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a47e962b60da7bece253cf45e250af60/left.png
baseline84,cabinet,a47e962b60da7bece253cf45e250af60,back,tiny,0.006054,69,24,0.006317,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a47e962b60da7bece253cf45e250af60/back.png
baseline84,cabinet,a47e962b60da7bece253cf45e250af60,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/a47e962b60da7bece253cf45e250af60/right.png
baseline84,cabinet,aa4a2271947063d2ff6e91dffeefcf81,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/aa4a2271947063d2ff6e91dffeefcf81/front.png
baseline84,cabinet,aa4a2271947063d2ff6e91dffeefcf81,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/aa4a2271947063d2ff6e91dffeefcf81/left.png
baseline84,cabinet,aa4a2271947063d2ff6e91dffeefcf81,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/aa4a2271947063d2ff6e91dffeefcf81/back.png
baseline84,cabinet,aa4a2271947063d2ff6e91dffeefcf81,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/aa4a2271947063d2ff6e91dffeefcf81/right.png
baseline84,cabinet,abd3bc4faf43927164dc0723fd61da06,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/abd3bc4faf43927164dc0723fd61da06/front.png
baseline84,cabinet,abd3bc4faf43927164dc0723fd61da06,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/abd3bc4faf43927164dc0723fd61da06/left.png
baseline84,cabinet,abd3bc4faf43927164dc0723fd61da06,back,tiny,0.006557,40,48,0.007324,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/abd3bc4faf43927164dc0723fd61da06/back.png
baseline84,cabinet,abd3bc4faf43927164dc0723fd61da06,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/abd3bc4faf43927164dc0723fd61da06/right.png
baseline84,cabinet,affb5e1b5b14570602e61c459d6bc7c5,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/affb5e1b5b14570602e61c459d6bc7c5/front.png
baseline84,cabinet,affb5e1b5b14570602e61c459d6bc7c5,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/affb5e1b5b14570602e61c459d6bc7c5/left.png
baseline84,cabinet,affb5e1b5b14570602e61c459d6bc7c5,back,tiny,0.001057,12,44,0.002014,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/affb5e1b5b14570602e61c459d6bc7c5/back.png
baseline84,cabinet,affb5e1b5b14570602e61c459d6bc7c5,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/affb5e1b5b14570602e61c459d6bc7c5/right.png
baseline84,cabinet,b21321e1a2848a1a23a0152c137319cd,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/b21321e1a2848a1a23a0152c137319cd/front.png
baseline84,cabinet,b21321e1a2848a1a23a0152c137319cd,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/b21321e1a2848a1a23a0152c137319cd/left.png
baseline84,cabinet,b21321e1a2848a1a23a0152c137319cd,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/b21321e1a2848a1a23a0152c137319cd/back.png
baseline84,cabinet,b21321e1a2848a1a23a0152c137319cd,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/b21321e1a2848a1a23a0152c137319cd/right.png
baseline84,cabinet,baf56f14fe94ce6e51fc2fcd73877608,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/baf56f14fe94ce6e51fc2fcd73877608/front.png
baseline84,cabinet,baf56f14fe94ce6e51fc2fcd73877608,left,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/baf56f14fe94ce6e51fc2fcd73877608/left.png
baseline84,cabinet,baf56f14fe94ce6e51fc2fcd73877608,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/baf56f14fe94ce6e51fc2fcd73877608/back.png
baseline84,cabinet,baf56f14fe94ce6e51fc2fcd73877608,right,tiny,0.004101,30,55,0.006294,True,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/baf56f14fe94ce6e51fc2fcd73877608/right.png
baseline84,cabinet,c2baafe7faae17a654ae50ac0794baa7,front,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/c2baafe7faae17a654ae50ac0794baa7/front.png
baseline84,cabinet,c2baafe7faae17a654ae50ac0794baa7,left,tiny,0.002113,49,69,0.012897,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/c2baafe7faae17a654ae50ac0794baa7/left.png
baseline84,cabinet,c2baafe7faae17a654ae50ac0794baa7,back,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/c2baafe7faae17a654ae50ac0794baa7/back.png
baseline84,cabinet,c2baafe7faae17a654ae50ac0794baa7,right,blank,0.000000,0,0,0.000000,False,docs/tmp/bbox-rerender-selected-validation/test0_render_views_bbox_selected/cabinet/c2baafe7faae17a654ae50ac0794baa7/right.png
