category,uid,view,class,fg_ratio,bbox_width,bbox_height,bbox_area_ratio,path
pen,333486675dfb07550a29cf887e7f17a6,left,ok,0.039257,93,312,0.110687,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/333486675dfb07550a29cf887e7f17a6/left.png
pen,333486675dfb07550a29cf887e7f17a6,back,ok,0.051247,453,63,0.108868,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/333486675dfb07550a29cf887e7f17a6/back.png
pen,333486675dfb07550a29cf887e7f17a6,right,ok,0.044418,92,320,0.112305,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/333486675dfb07550a29cf887e7f17a6/right.png
pen,33a13d928576721afada50729575b82b,front,ok,0.027786,426,44,0.071503,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/33a13d928576721afada50729575b82b/front.png
pen,33a13d928576721afada50729575b82b,left,ok,0.025246,160,380,0.231934,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/33a13d928576721afada50729575b82b/left.png
pen,33a13d928576721afada50729575b82b,back,ok,0.028328,416,197,0.312622,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/33a13d928576721afada50729575b82b/back.png
pen,33a13d928576721afada50729575b82b,right,ok,0.018066,182,171,0.118721,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/33a13d928576721afada50729575b82b/right.png
pen,345e3c50959e9a47bdadcd4f88025046,front,ok,0.055943,54,406,0.083633,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/345e3c50959e9a47bdadcd4f88025046/front.png
pen,345e3c50959e9a47bdadcd4f88025046,left,ok,0.056496,54,407,0.083839,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/345e3c50959e9a47bdadcd4f88025046/left.png
pen,345e3c50959e9a47bdadcd4f88025046,back,ok,0.055706,53,404,0.081680,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/345e3c50959e9a47bdadcd4f88025046/back.png
pen,345e3c50959e9a47bdadcd4f88025046,right,ok,0.055916,55,403,0.084553,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/345e3c50959e9a47bdadcd4f88025046/right.png
pen,38e659ac1db6dd9e8ee3b11a83246e55,front,ok,0.055603,460,60,0.105286,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/38e659ac1db6dd9e8ee3b11a83246e55/front.png
pen,38e659ac1db6dd9e8ee3b11a83246e55,left,ok,0.029972,77,325,0.095463,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/38e659ac1db6dd9e8ee3b11a83246e55/left.png
pen,38e659ac1db6dd9e8ee3b11a83246e55,back,ok,0.055916,464,60,0.106201,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/38e659ac1db6dd9e8ee3b11a83246e55/back.png
pen,38e659ac1db6dd9e8ee3b11a83246e55,right,ok,0.026878,74,323,0.091179,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/38e659ac1db6dd9e8ee3b11a83246e55/right.png
pen,3d2daf3d88b5713fcfc40c3e6d328729,front,ok,0.049637,450,54,0.092697,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d2daf3d88b5713fcfc40c3e6d328729/front.png
pen,3d2daf3d88b5713fcfc40c3e6d328729,left,ok,0.033554,125,245,0.116825,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d2daf3d88b5713fcfc40c3e6d328729/left.png
pen,3d2daf3d88b5713fcfc40c3e6d328729,back,ok,0.049999,443,137,0.231518,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d2daf3d88b5713fcfc40c3e6d328729/back.png
pen,3d2daf3d88b5713fcfc40c3e6d328729,right,ok,0.047379,115,367,0.160999,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d2daf3d88b5713fcfc40c3e6d328729/right.png
pen,3d6f457f8bfdcc8a642400868b8d8aa6,front,ok,0.047760,423,139,0.224293,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d6f457f8bfdcc8a642400868b8d8aa6/front.png
pen,3d6f457f8bfdcc8a642400868b8d8aa6,left,ok,0.020691,110,136,0.057068,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d6f457f8bfdcc8a642400868b8d8aa6/left.png
pen,3d6f457f8bfdcc8a642400868b8d8aa6,back,ok,0.048183,412,203,0.319046,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d6f457f8bfdcc8a642400868b8d8aa6/back.png
pen,3d6f457f8bfdcc8a642400868b8d8aa6,right,ok,0.047615,93,404,0.143326,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3d6f457f8bfdcc8a642400868b8d8aa6/right.png
pen,3fddba1c5a6f7691644e8c724c781bb3,front,ok,0.050850,436,134,0.222870,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3fddba1c5a6f7691644e8c724c781bb3/front.png
pen,3fddba1c5a6f7691644e8c724c781bb3,left,ok,0.040218,188,276,0.197937,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3fddba1c5a6f7691644e8c724c781bb3/left.png
pen,3fddba1c5a6f7691644e8c724c781bb3,back,ok,0.050175,441,78,0.131218,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3fddba1c5a6f7691644e8c724c781bb3/back.png
pen,3fddba1c5a6f7691644e8c724c781bb3,right,ok,0.046883,181,329,0.227161,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/3fddba1c5a6f7691644e8c724c781bb3/right.png
pen,4013dc0ca8c8fed04fcd6d5e074b82a3,front,ok,0.056118,456,84,0.146118,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4013dc0ca8c8fed04fcd6d5e074b82a3/front.png
pen,4013dc0ca8c8fed04fcd6d5e074b82a3,left,ok,0.030525,78,281,0.083611,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4013dc0ca8c8fed04fcd6d5e074b82a3/left.png
pen,4013dc0ca8c8fed04fcd6d5e074b82a3,back,ok,0.054054,462,39,0.068733,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4013dc0ca8c8fed04fcd6d5e074b82a3/back.png
pen,4013dc0ca8c8fed04fcd6d5e074b82a3,right,ok,0.042732,81,343,0.105984,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4013dc0ca8c8fed04fcd6d5e074b82a3/right.png
pen,416fa57ca3b3139c2e0926f55f14b862,front,ok,0.053860,426,105,0.170631,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/416fa57ca3b3139c2e0926f55f14b862/front.png
pen,416fa57ca3b3139c2e0926f55f14b862,left,ok,0.042446,218,294,0.244492,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/416fa57ca3b3139c2e0926f55f14b862/left.png
pen,416fa57ca3b3139c2e0926f55f14b862,back,ok,0.050823,430,129,0.211601,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/416fa57ca3b3139c2e0926f55f14b862/back.png
pen,416fa57ca3b3139c2e0926f55f14b862,right,ok,0.049023,218,269,0.223701,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/416fa57ca3b3139c2e0926f55f14b862/right.png
pen,42bb12f22067a9eed59f6a2b21056e99,front,ok,0.052635,463,40,0.070648,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/42bb12f22067a9eed59f6a2b21056e99/front.png
pen,42bb12f22067a9eed59f6a2b21056e99,left,ok,0.045712,81,342,0.105675,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/42bb12f22067a9eed59f6a2b21056e99/left.png
pen,42bb12f22067a9eed59f6a2b21056e99,back,ok,0.056732,464,70,0.123901,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/42bb12f22067a9eed59f6a2b21056e99/back.png
pen,42bb12f22067a9eed59f6a2b21056e99,right,ok,0.045078,85,318,0.103111,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/42bb12f22067a9eed59f6a2b21056e99/right.png
pen,45104c084b0311c36054ea14c34cd2a4,front,ok,0.054161,450,92,0.157928,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/45104c084b0311c36054ea14c34cd2a4/front.png
pen,45104c084b0311c36054ea14c34cd2a4,left,ok,0.035107,86,269,0.088249,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/45104c084b0311c36054ea14c34cd2a4/left.png
pen,45104c084b0311c36054ea14c34cd2a4,back,ok,0.051846,458,42,0.073380,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/45104c084b0311c36054ea14c34cd2a4/back.png
pen,45104c084b0311c36054ea14c34cd2a4,right,ok,0.047703,83,352,0.111450,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/45104c084b0311c36054ea14c34cd2a4/right.png
pen,478b21617a1fcac7e235260752826608,front,ok,0.050343,444,43,0.072830,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/478b21617a1fcac7e235260752826608/front.png
pen,478b21617a1fcac7e235260752826608,left,ok,0.043797,134,348,0.177887,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/478b21617a1fcac7e235260752826608/left.png
pen,478b21617a1fcac7e235260752826608,back,ok,0.055248,445,119,0.202007,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/478b21617a1fcac7e235260752826608/back.png
pen,478b21617a1fcac7e235260752826608,right,ok,0.044159,142,265,0.143547,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/478b21617a1fcac7e235260752826608/right.png
pen,49f6c9910aa767cddb3f05b32955eb18,front,ok,0.054298,452,92,0.158630,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/49f6c9910aa767cddb3f05b32955eb18/front.png
pen,49f6c9910aa767cddb3f05b32955eb18,left,ok,0.043354,81,355,0.109692,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/49f6c9910aa767cddb3f05b32955eb18/left.png
pen,49f6c9910aa767cddb3f05b32955eb18,back,ok,0.050697,450,44,0.075531,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/49f6c9910aa767cddb3f05b32955eb18/back.png
pen,49f6c9910aa767cddb3f05b32955eb18,right,ok,0.039703,86,269,0.088249,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/49f6c9910aa767cddb3f05b32955eb18/right.png
pen,4b0963ba4c6603954ddd92f3387b121e,front,ok,0.054585,433,161,0.265934,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4b0963ba4c6603954ddd92f3387b121e/front.png
pen,4b0963ba4c6603954ddd92f3387b121e,left,ok,0.044460,145,368,0.203552,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4b0963ba4c6603954ddd92f3387b121e/left.png
pen,4b0963ba4c6603954ddd92f3387b121e,back,ok,0.049671,435,42,0.069695,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4b0963ba4c6603954ddd92f3387b121e/back.png
pen,4b0963ba4c6603954ddd92f3387b121e,right,ok,0.039501,158,219,0.131996,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4b0963ba4c6603954ddd92f3387b121e/right.png
pen,4ee2892521d2309ba914d330c19637c9,front,ok,0.053299,402,222,0.340439,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4ee2892521d2309ba914d330c19637c9/front.png
pen,4ee2892521d2309ba914d330c19637c9,left,ok,0.048336,91,419,0.145451,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4ee2892521d2309ba914d330c19637c9/left.png
pen,4ee2892521d2309ba914d330c19637c9,back,ok,0.049530,410,146,0.228348,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4ee2892521d2309ba914d330c19637c9/back.png
pen,4ee2892521d2309ba914d330c19637c9,right,ok,0.020195,109,96,0.039917,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4ee2892521d2309ba914d330c19637c9/right.png
pen,4f8a250367400cf9c3a8e17aa8c1762a,front,ok,0.051201,445,83,0.140896,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4f8a250367400cf9c3a8e17aa8c1762a/front.png
pen,4f8a250367400cf9c3a8e17aa8c1762a,left,ok,0.039150,192,276,0.202148,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4f8a250367400cf9c3a8e17aa8c1762a/left.png
pen,4f8a250367400cf9c3a8e17aa8c1762a,back,ok,0.050259,433,120,0.198212,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4f8a250367400cf9c3a8e17aa8c1762a/back.png
pen,4f8a250367400cf9c3a8e17aa8c1762a,right,ok,0.050571,185,311,0.219479,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/4f8a250367400cf9c3a8e17aa8c1762a/right.png
pen,51ba0273c6d15104d405417ca226813a,front,ok,0.049870,424,122,0.197327,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51ba0273c6d15104d405417ca226813a/front.png
pen,51ba0273c6d15104d405417ca226813a,left,ok,0.021061,135,113,0.058193,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51ba0273c6d15104d405417ca226813a/left.png
pen,51ba0273c6d15104d405417ca226813a,back,ok,0.052650,404,215,0.331345,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51ba0273c6d15104d405417ca226813a/back.png
pen,51ba0273c6d15104d405417ca226813a,right,ok,0.051281,108,409,0.168503,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51ba0273c6d15104d405417ca226813a/right.png
pen,51df33f8c0bc9878a5205909603d4eea,front,ok,0.049011,445,43,0.072994,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51df33f8c0bc9878a5205909603d4eea/front.png
pen,51df33f8c0bc9878a5205909603d4eea,left,ok,0.031422,157,209,0.125172,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51df33f8c0bc9878a5205909603d4eea/left.png
pen,51df33f8c0bc9878a5205909603d4eea,back,ok,0.054020,430,159,0.260811,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51df33f8c0bc9878a5205909603d4eea/back.png
pen,51df33f8c0bc9878a5205909603d4eea,right,ok,0.051968,141,366,0.196861,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/51df33f8c0bc9878a5205909603d4eea/right.png
pen,5259a9e94e1c0a24de525763dc3e9c7c,front,ok,0.032990,413,186,0.293037,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5259a9e94e1c0a24de525763dc3e9c7c/front.png
pen,5259a9e94e1c0a24de525763dc3e9c7c,left,ok,0.030926,57,428,0.093063,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5259a9e94e1c0a24de525763dc3e9c7c/left.png
pen,5259a9e94e1c0a24de525763dc3e9c7c,back,ok,0.032875,397,210,0.318031,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5259a9e94e1c0a24de525763dc3e9c7c/back.png
pen,5259a9e94e1c0a24de525763dc3e9c7c,right,tiny,0.007133,63,63,0.015141,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5259a9e94e1c0a24de525763dc3e9c7c/right.png
pen,5b92234bae9242b91a1bae96cfcf65ae,front,ok,0.092949,463,62,0.109505,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b92234bae9242b91a1bae96cfcf65ae/front.png
pen,5b92234bae9242b91a1bae96cfcf65ae,left,ok,0.073040,111,319,0.135075,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b92234bae9242b91a1bae96cfcf65ae/left.png
pen,5b92234bae9242b91a1bae96cfcf65ae,back,ok,0.092777,458,95,0.165977,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b92234bae9242b91a1bae96cfcf65ae/back.png
pen,5b92234bae9242b91a1bae96cfcf65ae,right,ok,0.083427,111,342,0.144814,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b92234bae9242b91a1bae96cfcf65ae/right.png
pen,5b94461c8218452d13a2e8fa63f9d489,front,ok,0.051350,435,105,0.174236,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b94461c8218452d13a2e8fa63f9d489/front.png
pen,5b94461c8218452d13a2e8fa63f9d489,left,ok,0.040714,223,270,0.229683,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b94461c8218452d13a2e8fa63f9d489/left.png
pen,5b94461c8218452d13a2e8fa63f9d489,back,ok,0.054134,426,129,0.209633,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b94461c8218452d13a2e8fa63f9d489/back.png
pen,5b94461c8218452d13a2e8fa63f9d489,right,ok,0.049816,216,293,0.241425,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5b94461c8218452d13a2e8fa63f9d489/right.png
pen,5ca173eb4901c8f7b979d48f489e1dc3,front,ok,0.050625,459,70,0.122566,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5ca173eb4901c8f7b979d48f489e1dc3/front.png
pen,5ca173eb4901c8f7b979d48f489e1dc3,left,ok,0.030357,51,248,0.048248,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5ca173eb4901c8f7b979d48f489e1dc3/left.png
pen,5ca173eb4901c8f7b979d48f489e1dc3,back,ok,0.054710,454,90,0.155869,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5ca173eb4901c8f7b979d48f489e1dc3/back.png
pen,5ca173eb4901c8f7b979d48f489e1dc3,right,ok,0.050209,55,369,0.077419,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5ca173eb4901c8f7b979d48f489e1dc3/right.png
pen,5e5361b9a07eabf63a94e6cd69803300,front,ok,0.090515,450,125,0.214577,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5e5361b9a07eabf63a94e6cd69803300/front.png
pen,5e5361b9a07eabf63a94e6cd69803300,left,ok,0.078369,108,365,0.150375,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5e5361b9a07eabf63a94e6cd69803300/left.png
pen,5e5361b9a07eabf63a94e6cd69803300,back,ok,0.089596,446,75,0.127602,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5e5361b9a07eabf63a94e6cd69803300/back.png
pen,5e5361b9a07eabf63a94e6cd69803300,right,ok,0.070908,118,282,0.126938,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5e5361b9a07eabf63a94e6cd69803300/right.png
pen,5f52ad7d6fd612ee72d67e7971b42fa0,front,ok,0.038372,32,410,0.050049,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5f52ad7d6fd612ee72d67e7971b42fa0/front.png
pen,5f52ad7d6fd612ee72d67e7971b42fa0,left,ok,0.041821,34,409,0.053047,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5f52ad7d6fd612ee72d67e7971b42fa0/left.png
pen,5f52ad7d6fd612ee72d67e7971b42fa0,back,ok,0.038425,32,410,0.050049,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5f52ad7d6fd612ee72d67e7971b42fa0/back.png
pen,5f52ad7d6fd612ee72d67e7971b42fa0,right,ok,0.041855,34,409,0.053047,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5f52ad7d6fd612ee72d67e7971b42fa0/right.png
pen,5fb42c82db64ab04ec37473d94f0d666,front,ok,0.047375,416,43,0.068237,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5fb42c82db64ab04ec37473d94f0d666/front.png
pen,5fb42c82db64ab04ec37473d94f0d666,left,ok,0.044430,182,365,0.253410,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5fb42c82db64ab04ec37473d94f0d666/left.png
pen,5fb42c82db64ab04ec37473d94f0d666,back,ok,0.047871,411,202,0.316704,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5fb42c82db64ab04ec37473d94f0d666/back.png
pen,5fb42c82db64ab04ec37473d94f0d666,right,ok,0.035305,202,191,0.147179,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/5fb42c82db64ab04ec37473d94f0d666/right.png
pen,6692b5c547487066b5d0c3315b0af9ad,front,ok,0.051430,453,69,0.119236,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6692b5c547487066b5d0c3315b0af9ad/front.png
pen,6692b5c547487066b5d0c3315b0af9ad,left,ok,0.029510,94,223,0.079964,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6692b5c547487066b5d0c3315b0af9ad/left.png
pen,6692b5c547487066b5d0c3315b0af9ad,back,ok,0.054916,443,130,0.219688,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6692b5c547487066b5d0c3315b0af9ad/back.png
pen,6692b5c547487066b5d0c3315b0af9ad,right,ok,0.048428,85,378,0.122566,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6692b5c547487066b5d0c3315b0af9ad/right.png
pen,695bae0f08141e9b909fb9c4cfb3d267,front,ok,0.055573,453,121,0.209095,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/695bae0f08141e9b909fb9c4cfb3d267/front.png
pen,695bae0f08141e9b909fb9c4cfb3d267,left,ok,0.047268,96,367,0.134399,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/695bae0f08141e9b909fb9c4cfb3d267/left.png
pen,695bae0f08141e9b909fb9c4cfb3d267,back,ok,0.050304,451,57,0.098064,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/695bae0f08141e9b909fb9c4cfb3d267/back.png
pen,695bae0f08141e9b909fb9c4cfb3d267,right,ok,0.039761,105,265,0.106144,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/695bae0f08141e9b909fb9c4cfb3d267/right.png
pen,6c7b0a73b582bf5ff39c68f1efc60583,front,ok,0.054218,442,107,0.180412,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6c7b0a73b582bf5ff39c68f1efc60583/front.png
pen,6c7b0a73b582bf5ff39c68f1efc60583,left,ok,0.046501,40,389,0.059357,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6c7b0a73b582bf5ff39c68f1efc60583/left.png
pen,6c7b0a73b582bf5ff39c68f1efc60583,back,ok,0.053875,442,107,0.180412,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6c7b0a73b582bf5ff39c68f1efc60583/back.png
pen,6c7b0a73b582bf5ff39c68f1efc60583,right,ok,0.031696,52,211,0.041855,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6c7b0a73b582bf5ff39c68f1efc60583/right.png
pen,6ce6b4ff9b99aa100a5850f52f296d0e,front,ok,0.040932,463,47,0.083012,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6ce6b4ff9b99aa100a5850f52f296d0e/front.png
pen,6ce6b4ff9b99aa100a5850f52f296d0e,left,ok,0.031361,64,318,0.077637,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6ce6b4ff9b99aa100a5850f52f296d0e/left.png
pen,6ce6b4ff9b99aa100a5850f52f296d0e,back,ok,0.041088,458,38,0.066391,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6ce6b4ff9b99aa100a5850f52f296d0e/back.png
pen,6ce6b4ff9b99aa100a5850f52f296d0e,right,ok,0.029522,58,326,0.072128,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6ce6b4ff9b99aa100a5850f52f296d0e/right.png
pen,6e75391a176691d78b9b703e0e111877,front,ok,0.042992,420,177,0.283585,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6e75391a176691d78b9b703e0e111877/front.png
pen,6e75391a176691d78b9b703e0e111877,left,ok,0.035248,62,408,0.096497,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6e75391a176691d78b9b703e0e111877/left.png
pen,6e75391a176691d78b9b703e0e111877,back,ok,0.042068,420,132,0.211487,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6e75391a176691d78b9b703e0e111877/back.png
pen,6e75391a176691d78b9b703e0e111877,right,ok,0.017666,78,153,0.045525,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/6e75391a176691d78b9b703e0e111877/right.png
pen,70454b0b99393c6940e6b17afcb5df84,front,ok,0.086647,435,88,0.146027,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70454b0b99393c6940e6b17afcb5df84/front.png
pen,70454b0b99393c6940e6b17afcb5df84,left,ok,0.064617,137,248,0.129608,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70454b0b99393c6940e6b17afcb5df84/left.png
pen,70454b0b99393c6940e6b17afcb5df84,back,ok,0.087795,438,159,0.265663,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70454b0b99393c6940e6b17afcb5df84/back.png
pen,70454b0b99393c6940e6b17afcb5df84,right,ok,0.078442,125,373,0.177860,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70454b0b99393c6940e6b17afcb5df84/right.png
pen,70f00036a0c929f5aa0ec7de92f528fc,front,ok,0.050838,453,108,0.186630,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70f00036a0c929f5aa0ec7de92f528fc/front.png
pen,70f00036a0c929f5aa0ec7de92f528fc,left,ok,0.044998,56,377,0.080536,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70f00036a0c929f5aa0ec7de92f528fc/left.png
pen,70f00036a0c929f5aa0ec7de92f528fc,back,ok,0.050716,452,84,0.144836,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70f00036a0c929f5aa0ec7de92f528fc/back.png
pen,70f00036a0c929f5aa0ec7de92f528fc,right,ok,0.036747,62,257,0.060783,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/70f00036a0c929f5aa0ec7de92f528fc/right.png
pen,768610178b09e87ca7562cbbf8a8cef5,front,ok,0.050949,455,51,0.088520,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/768610178b09e87ca7562cbbf8a8cef5/front.png
pen,768610178b09e87ca7562cbbf8a8cef5,left,ok,0.040844,87,325,0.107861,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/768610178b09e87ca7562cbbf8a8cef5/left.png
pen,768610178b09e87ca7562cbbf8a8cef5,back,ok,0.052013,458,63,0.110069,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/768610178b09e87ca7562cbbf8a8cef5/back.png
pen,768610178b09e87ca7562cbbf8a8cef5,right,ok,0.043953,88,308,0.103394,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/768610178b09e87ca7562cbbf8a8cef5/right.png
pen,7f52ace7f6c09c6200aa3e643501db24,front,ok,0.091980,459,99,0.173344,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/7f52ace7f6c09c6200aa3e643501db24/front.png
pen,7f52ace7f6c09c6200aa3e643501db24,left,ok,0.068356,83,296,0.093719,docs/tmp/center-offset-dataset-evaluation/center_only_full_rerender/pen/7f52ace7f6c09c6200aa3e643501db24/left.png
